epoch,train_loss,val_loss,train_z_proprio_loss,train_standard_l2_loss,train_bisim_loss,train_bisim_z_dist,train_bisim_r_dist,train_bisim_var_loss,train_bisim_transition_dist,train_bisim_cov_reg,train_bisim_vicreg_inv,train_bisim_vicreg_total,val_z_proprio_loss,val_standard_l2_loss,val_bisim_loss,val_bisim_z_dist,val_bisim_r_dist,val_bisim_var_loss,val_bisim_transition_dist,val_bisim_cov_reg,val_bisim_vicreg_inv,val_bisim_vicreg_total
12,0.1556894399447016,0.13142525193826207,0.03571161465848437,,0.5409024414154563,1.8837603115799404,0.03493374137963989,0.03522259947096947,1.8257569508977456,4.452413025292387e-05,0.00221386206668276,0.03748098581586734,0.023115752897453757,,0.4134002412265202,1.26747250781869,0.04603389193708042,0.1797439751197707,1.5314701143300757,2.7452293734141967e-05,0.008273201695871804,0.18804462985047754
13,0.1570096592796911,0.13443537956138826,0.03413923114980801,,0.9810300318321379,2.178651219547385,0.038543576186541285,0.03483113359549258,1.9447533284083451,6.876490620601148e-05,0.002524872987743209,0.037424771775408545,0.02215723876120909,,0.4147340987088545,1.2157270278570786,0.041948086318542376,0.1803308719733976,1.4995594564473853,2.366770575394665e-05,0.007934669805866367,0.18828921385531155
14,0.15761674618957067,0.14149791480235333,0.03256710318866933,,1.0323486567133724,2.2458035766488256,0.0342450262370086,0.03476376609489469,1.9735722548890822,7.337617240085424e-05,0.0025973556173670264,0.0374344978961024,0.02214605139814458,,0.4111777313475339,1.1722242078691159,0.05165803776878231,0.18063826381035572,1.4691033250880692,2.2066335660846955e-05,0.007650505074844608,0.1883108379705897
15,0.16193032108321048,0.1403645971473658,0.031767210463928705,,1.252089495912637,2.349424673779176,0.0346570851115307,0.034630029855093156,2.012005552442947,8.056206334184043e-05,0.0026982592282779883,0.037408851175615106,0.021526059803535353,,0.408505509484489,1.2224780163674984,0.04256000981297133,0.1802015388911625,1.5096907750615534,2.5503832491593574e-05,0.007980699932097265,0.18820774667667892
16,0.16594947482099628,0.14944182617484397,0.031154404134295953,,1.8925502185184178,2.633691103623645,0.03414530853676324,0.03432773745591097,2.121509071151809,0.00010887685158456524,0.0029907298246675197,0.03742734411417848,0.021559823761289974,,0.39891928546833544,1.2613302109376439,0.03872299756643907,0.17975489429707797,1.5272481913836498,2.7577592639849996e-05,0.008233071542081406,0.1880155475634449
17,0.17206953203324044,0.1560241996117358,0.03062532396599798,,1.5484690282014337,2.573633117014819,0.03540029989758341,0.03428368867918997,2.1085814974095562,9.427784291504637e-05,0.0029574059766007237,0.037335372398985496,0.022398626572399768,,0.4207969611545779,1.359567552242639,0.04397911072339652,0.178445964770497,1.5872708986390311,3.3956287809832124e-05,0.00887449034753273,0.18735441115667234
18,0.1773511663816943,0.16836520242241193,0.030554699934650174,,2.623497647460144,2.9474169891659576,0.0320994807444144,0.03386486039893462,2.240325641396022,0.00013935720899729012,0.003380474875598113,0.037384692424594766,0.023455960008333315,,0.4178296220752428,1.3545770870064788,0.04260643599730617,0.17872491450804584,1.5770343856991462,3.632471061620273e-05,0.008842124006236499,0.1876033665436619
19,0.1824004892075416,0.17024339932315755,0.03037352649734752,,2.9712566192787473,3.041122556913017,0.03781779721416164,0.0337240408995364,2.2739348928527074,0.00014983574794386376,0.0034829022012429663,0.03735677885389564,0.021302614396191993,,0.4171934617015551,1.348295070090384,0.04202275832166087,0.17886796031358107,1.577883317785443,3.548516484305816e-05,0.008799653676039767,0.18770310198361018
20,0.18874323565771084,0.16989215871073166,0.030319233932117426,,2.519305812309284,2.914429204298718,0.029768345921789067,0.0338911042502611,2.235918993997102,0.00013168950754694414,0.0033579474024585275,0.03738074135957378,0.023510476152570743,,0.41053381449771376,1.401514838326652,0.03478529054741814,0.17816713283646782,1.6198536922346871,3.868912773334228e-05,0.009147329317440963,0.18735315383605236
21,0.19725426441372032,0.178105077653561,0.03042734835555058,,2.665505887494229,3.052040954391555,0.030144749712752234,0.03367375012228985,2.2922315094730643,0.00013767814889073597,0.0034990283250255455,0.03731045658045476,0.02524076634139385,,0.4065559427693205,1.403257671392189,0.033685795049060066,0.17817315037520426,1.612009680496072,4.557173365956603e-05,0.00915889149391145,0.18737761648196094
22,0.20287639209539585,0.18701156017915258,0.030698608566481288,,4.447518258608214,3.41121782760809,0.03502706573667503,0.03328809332434494,2.406242773084357,0.00020100032909047713,0.0039008371582678935,0.037389930905682024,0.0251556636308724,,0.4165147216814869,1.4906824917163488,0.033302877098321915,0.17731987811484426,1.6697089087288335,4.736219897546656e-05,0.009730178476223405,0.18709741982648959
23,0.2134617770072257,0.19777399779490704,0.030960071843006823,,4.18244016586554,3.374376635268183,0.031064762285735348,0.03330371739471903,2.4012935076609696,0.00018401520046429124,0.0038642290454025904,0.037351961596177354,0.027712431507852842,,0.3905360670584553,1.416633183101438,0.026739187644056556,0.17804252061079134,1.6143733352985021,4.069011443995273e-05,0.00924827956225512,0.1873314934519102
24,0.22047253976954093,0.20362845456825113,0.03128474221223652,,4.245367526712984,3.4906138937072,0.032681291500604386,0.03312303818909838,2.440424189945259,0.00019299044379114986,0.004016764711422643,0.03733279336944665,0.025072094334184,,0.4322537172515437,1.5485021528208032,0.03240661973239116,0.1767190455828073,1.6969532179382611,5.057426872399618e-05,0.010108297550172176,0.1868779184121006
25,0.22740583965683928,0.21227096021175385,0.03146683761831558,,5.021908348031563,3.611033470795886,0.0313645591830263,0.0330395617918803,2.479364807298868,0.00021522457276714163,0.004141133610103833,0.03739591989629339,0.026552546277361096,,0.4340232340794689,1.5925796054444223,0.02958369458902557,0.17642210480177178,1.72194068836716,4.8537407839727884e-05,0.01039236010807865,0.1868630017874376
26,0.23553331332041486,0.23452443025022182,0.03155835442761384,,6.107077977326837,3.9147910276261886,0.031393462753310654,0.03264143574282084,2.593658685212088,0.0002570914960442408,0.0045552193574459835,0.03745374669237892,0.026755469201027223,,0.43924362029669417,1.6681650989460495,0.036644104938462096,0.17544848710860847,1.7613582183729928,5.670341948335024e-05,0.010892156862987662,0.18639735371436714
27,0.2454141706228256,0.22483805806007026,0.0318897942210188,,5.543862734454693,3.930357552991055,0.033652924565543044,0.032611818467774015,2.613817483835881,0.00022845912915925347,0.004554447040681054,0.03739472457235402,0.028466713772910945,,0.4479327291812537,1.5922081582951095,0.032929942187554434,0.1762646684106791,1.717493860226757,5.135072075612492e-05,0.010394073688899571,0.18671009338126993
28,0.25026384721888173,0.2420372729593853,0.03249501325190067,,6.199575400942623,3.9228971065861162,0.02886033796401012,0.032611842682160955,2.6013125912977917,0.00025270759373831813,0.004566441712403061,0.037430992117612666,0.029157287388477685,,0.39954099677643684,1.5978438134463329,0.025494968448326272,0.17609643261387664,1.718041773112315,4.523016592292203e-05,0.01042973529547453,0.18657139562210948
29,0.26127099273818555,0.24937702153088911,0.032626459655342714,,7.167965818749796,4.210543758562296,0.03099120542554572,0.03225272651208509,2.6941221780116016,0.0002748627182197674,0.004885134251677606,0.0374127235226702,0.02845062048367734,,0.4287065683670764,1.626232405878463,0.0250457661964421,0.17587315445800997,1.7251355175702077,4.974289199794239e-05,0.010615989882147537,0.1865388922533899
30,0.27134477903347204,0.255809799961324,0.03296779581520817,,6.36673236961412,4.1135238524710775,0.025728044077975326,0.03233293055529052,2.669265309182724,0.0002446601314929494,0.0047673248118803935,0.03734491525015028,0.028654541820287704,,0.42380683939411956,1.5168440611857288,0.03737821050410001,0.17705310965484045,1.6710583196496063,4.422395445630482e-05,0.009902779188639712,0.18700011383812382
31,0.2799330230396573,0.2679688480665099,0.033062640009540144,,6.407137154352547,4.106192156820014,0.029416704194454274,0.03236707286669476,2.6644431272355638,0.0002464512295359377,0.004751054522590619,0.037364578697055874,0.029020845081727458,,0.46047962442883905,1.74797060804547,0.01903680914064061,0.1746256413324824,1.7929836016780925,6.272213280646851e-05,0.011410431567368642,0.18609879686022704
32,0.29022525513526237,0.2787128006512264,0.03361056096999362,,10.69458829860876,4.7220006725575665,0.03462023297416987,0.03176819981988704,2.8320444192036542,0.00039064828526876445,0.00545410436605758,0.037612952262458234,0.029812570169286907,,0.47628549697264183,1.7161130657735861,0.02788001021264859,0.17495793947633706,1.7754963636398315,6.442417409589496e-05,0.011202532587186346,0.18622489920202293
33,0.30025768929188795,0.28366283538206566,0.03407266989792928,,10.012226525863799,4.5899699876804165,0.043256456714750514,0.03193581002109712,2.7970608975627633,0.0003546452921648662,0.005272584059506212,0.03756303956898132,0.03187064390699818,,0.4615435189795944,1.5642290835110646,0.027870893864980283,0.17650551531674727,1.6942215280712776,5.179966601130184e-05,0.01021329830137064,0.18677061739957557
34,0.30932274325059195,0.3053192591892098,0.03408076964540056,,7.8789953208205725,4.394851239364926,0.03564646692928111,0.031991035413771574,2.7612601634299403,0.0002832807701208979,0.005123876388378368,0.03739819255205664,0.03421097656465926,,0.6425251735831207,1.9581441474410723,0.030430863769549243,0.17300441579998665,1.8856101575887427,9.19211741793848e-05,0.012785439555234503,0.18588178028475563
35,0.319813613962419,0.30823539619175894,0.03455559249487844,,10.33167841635128,4.730588196763898,0.032804630925454714,0.03170808966797177,2.8519697637841253,0.00036775438154045963,0.005499213425405693,0.03757505735548416,0.032181020193504835,,0.48668580291406166,1.7855877966251013,0.026744088931184896,0.17426058143939613,1.8187805076815047,7.244864674197193e-05,0.011655691185228105,0.1859887253563359
36,0.32895790137866937,0.31339797040201584,0.03503649377881891,,7.583666628186065,4.329142840073841,0.03530130751873597,0.03217204152652533,2.7337234690637873,0.00027735314636962664,0.004978252499650168,0.03742764731592471,0.032612194500441824,,0.4199524499335379,1.6857898392767277,0.026552948819578818,0.17542289084983323,1.76157682571771,5.3377217381977355e-05,0.01100365910679102,0.1864799272339299
37,0.34127774037937125,0.32841077559399157,0.035250965310352864,,9.469715480049057,4.780571312479453,0.03645089883726127,0.031663734613373726,2.8824423704997146,0.0003307601186708492,0.005509528658804622,0.03750402316598609,0.03190842762870608,,0.5742281815915737,1.8823015847296085,0.020121126628990443,0.17347310286647868,1.857842598321303,9.767084572198449e-05,0.012284727626532878,0.1858555056014151
38,0.3554223936973232,0.35486642032299404,0.03528048922814945,,10.6058435271282,4.842715798746241,0.026108565423084366,0.03161593651269922,2.888221876219948,0.0003706185001358943,0.00558433031921487,0.037570885369683255,0.03432768850394015,,0.5390922753316052,1.9043623546384416,0.023048010127583764,0.17334942744587953,1.876442236720391,8.37452015438653e-05,0.012430676171239817,0.18586385418783943
39,0.36733609797930955,0.36357094825438735,0.035582586790960616,,12.403893210864304,5.129247888716141,0.03907545004408843,0.031215787701087423,2.9770468546612427,0.00042551873814565875,0.005994979062089973,0.037636285444887556,0.038441481385028585,,0.6850679230015233,2.0420405842223257,0.015637663351196162,0.17210715868563023,1.9189819367426746,0.0001253651684717899,0.013331981252808616,0.1855645056040782
40,0.37828347405584734,0.3766229894925963,0.03645439788625382,,13.147051591684322,5.139040695322622,0.02541016450539084,0.03128982181522516,2.9598150347719097,0.0004515109592668325,0.005967173277225235,0.03770850613565728,0.03383329247106921,,0.6301178797236029,1.9997121500519086,0.015346805793496798,0.17236906627439103,1.9122516816517092,9.662132123474225e-05,0.013054333469074851,0.1855200211394508
41,0.38394701492668376,0.3815750648390572,0.035901529260791175,,10.906470720602734,4.834492060217527,0.026912367165014887,0.031627272567389036,2.8874807834625242,0.00037848401401482414,0.005605281445446728,0.03761103790585357,0.03593923158521922,,0.7036409051913135,2.0209364958529203,0.016287678079503886,0.17252183860203005,1.9217716522936552,0.00010962067629081057,0.013190736185829595,0.1858221967265291
42,0.3988480135355846,0.3825734960583021,0.03630384533564643,,13.52318219170712,5.058976072840172,0.03683464092082611,0.031410422803151726,2.9442769683233583,0.0004756251901649238,0.005896634553181063,0.03778268263334095,0.03441216322189232,,0.739410788383124,2.1438474812597597,0.016112014141706925,0.17135192959938408,1.9817296918833032,0.00013044161171836885,0.013991866647353713,0.18547424224187742
43,0.4099010158883463,0.4099102458863888,0.036067744285458385,,9.21438472353586,4.615013917601935,0.02358400654785409,0.031792686968156604,2.834764211484701,0.0003267031322111777,0.005365808372671651,0.037485198388890466,0.03493872418437364,,0.6930731608057922,2.1025369257297157,0.012003968592803433,0.1714545229695878,1.9531776680136628,0.0001211433883104034,0.01371857021355404,0.18529423790157967
44,0.42410761607755526,0.41478891024049724,0.03633255996547713,,16.385148480859133,5.446647720997876,0.02786550864503525,0.03107655630769706,3.048803786948176,0.0005502277168867151,0.006307191413246317,0.03793397556879733,0.03755674574453876,,0.6984538413443655,2.0488082867748334,0.01792963762890618,0.17202153380187052,1.9286192430640168,0.00013057526337193712,0.013374176175105121,0.1855262869371558
45,0.4393113071965699,0.42865133566676444,0.036721083916502424,,19.06201908541198,5.707025197945018,0.02314362257239547,0.0308446604131472,3.1128934770527454,0.0006418641206104133,0.006658238151783843,0.03814476248208839,0.0347215529742106,,0.5974500803452618,1.944197103662311,0.013307336041317234,0.17291922333105555,1.884844941912957,9.460723045982754e-05,0.012689610662044219,0.18570344150066376
46,0.4517251950679439,0.4465294345369879,0.036671834033314546,,12.684673842109076,5.221216019545452,0.029378494959656554,0.031192835829783196,2.998954630842303,0.0004369669409450328,0.0060710706323901615,0.037700873495328545,0.03348431412903768,,0.585906983546491,1.927916130929623,0.01977408499861101,0.17281515474589365,1.8781680453498408,0.0001064230597859143,0.012583134818892434,0.18550471174267102
47,0.4634846935177794,0.4549373281451891,0.03682199058925161,,13.963016575751919,5.192774629592895,0.023264894095055833,0.031253737366140476,2.9775099230284736,0.0004897757386241228,0.006044645146881737,0.037788157961746255,0.03572729620028217,,0.5567066022809947,1.917518528002613,0.019507958079284092,0.1731403481285527,1.878227301363675,8.868492227091612e-05,0.012514866870950977,0.18574390152715287
48,0.477980896033863,0.47384522658474043,0.0370059626564236,,14.317258785266688,5.203501247651507,0.030296841308954034,0.031294687143941916,2.975119472730278,0.0004883633963106717,0.005985614636193703,0.03776866518477402,0.04194953854916231,,0.6596588115647154,2.0290497406473698,0.01966159077326082,0.17208992169713075,1.933203528512199,0.00011044894954637748,0.013244050818513025,0.18544442445602058
49,0.4880301673813622,0.49667469791646274,0.0367044119404094,,16.666341713631507,5.474002730020202,0.035469764190735206,0.03106244114218372,3.0548058330422583,0.0005422906167554498,0.006315839828665156,0.03792057174562228,0.03403350774128482,,0.6882219140259724,1.9906266882734478,0.01926479451709761,0.17227663746419944,1.902074325759456,0.0001221194702424636,0.012993001660226652,0.18539176009735972
50,0.5044044214310033,0.5057937238576278,0.036698989367278494,,16.91899199320538,5.693340323703124,0.022077573360045358,0.030739745239515115,3.1292349357416134,0.0005676097823981205,0.006671835084233691,0.03797918998516432,0.03685924196440094,,0.9217578605660852,2.19855545826678,0.040978594173519116,0.17108054402864203,2.0085412151408644,0.00017502033088536372,0.014362058461696471,0.18561762430757847
51,0.5174598809516076,0.531275767200398,0.0372668469896411,,13.942222780402345,5.285103669497047,0.037046195994509326,0.03121414246904378,3.0185090858157317,0.00045406667660146093,0.006113120033359616,0.03778132919480305,0.03826877794597509,,0.8422263883194834,2.1474996152913794,0.016720485153063288,0.1709864485376286,1.9793492600602924,0.00017290919956549088,0.01401678305822161,0.18517614029488474
52,0.5327111466096179,0.530229906990843,0.03651249393968299,,20.890927424997386,5.981851332730586,0.026349906213950402,0.030525575954430173,3.194270625917038,0.0006715285057538548,0.0069659376374012465,0.03816304200946694,0.035852299686872736,,0.80120550236612,2.027961553267713,0.019867213601070754,0.17220659104158292,1.9307178078957323,0.00015433003850290024,0.01323765781620201,0.18559858202934265
53,0.5495846266793732,0.5418525270695956,0.036499374488940334,,21.401887697984677,5.97103712251871,0.03121137590064566,0.030579585002938118,3.186020575891627,0.0007110251021562236,0.0069763151006680905,0.038266925034251546,0.037176571259239934,,0.9062441390640331,2.1973163384311603,0.026780525239992817,0.17090416910513392,1.9933754880473298,0.00016054787227163478,0.014343501859397258,0.18540821997624524
54,0.5626074381393962,0.5603557319011329,0.03654986470937729,,12.35863842869749,5.183790969376517,0.0491400748933896,0.031163314840581158,3.0003274997862257,0.00040614987846860425,0.0060025232064878885,0.037571987967089854,0.03861167882832716,,0.8306364276499119,2.166664188762881,0.029406170167450636,0.17122565294211767,1.9825207399872113,0.00014331532951953978,0.014148675713617847,0.1855176473563572
55,0.5814719169446737,0.572713350350002,0.036542457762626136,,15.564606014572748,5.551762508637834,0.024264958372690004,0.030812216026358086,3.099033822635613,0.0005088049257381607,0.006529339491896847,0.03785036043217867,0.0387008454439775,,0.9391647127439391,2.2531945390521355,0.016022646694250825,0.17048698466903758,2.0219013398548342,0.00016679071433038257,0.014710218680776516,0.18536399248635993
56,0.5960842137289519,0.5969433143453778,0.0365834919532927,,14.125037472554952,5.4934125116556,0.03348238090846208,0.030864580853445695,3.0893239720032946,0.0004580395236999802,0.00638844046723282,0.03771106062254103,0.03844874362759995,,0.9412084396155376,2.2723691193562634,0.015145089002853294,0.17013629905457767,2.0293222058494136,0.00016524691235181822,0.014834204987394359,0.18513575308727767
