epoch,train_loss,val_loss,train_z_proprio_loss,train_standard_l2_loss,train_bisim_loss,train_bisim_z_dist,train_bisim_r_dist,train_bisim_var_loss,train_bisim_transition_dist,train_bisim_cov_reg,train_bisim_vicreg_inv,train_bisim_vicreg_total,val_z_proprio_loss,val_standard_l2_loss,val_bisim_loss,val_bisim_z_dist,val_bisim_r_dist,val_bisim_var_loss,val_bisim_transition_dist,val_bisim_cov_reg,val_bisim_vicreg_inv,val_bisim_vicreg_total
1,0.5071916455089456,0.5516991311649106,0.2410996294552737,,0.18254965742920884,1.3594576871041024,0.04310586148928298,0.01349633593517955,1.584246279933665,0.0,0.0,0.01349633593517955,0.15306607816579207,,0.2401999353237872,1.5500166056291111,0.0686360756462475,0.06529855685976316,1.68861079890773,0.0,0.0,0.06529855685976316
2,0.4344187268526247,0.54713681227756,0.11668055275879284,,0.12875505679904825,1.6156437387560854,0.05077434301302575,0.013022047008323198,1.7500784696918903,0.0,0.0,0.013022047008323198,0.0954945556960016,,0.2486445965631953,1.7217795039122958,0.0703315479013155,0.06512669530117286,1.7940137183891152,0.0,0.0,0.06512669530117286
3,0.39090118219356723,0.4715009511641736,0.0803940384547309,,0.1154264561758183,1.6586687423215054,0.05125097102384166,0.013009573351407405,1.77495170867089,0.0,0.0,0.013009573351407405,0.0666801560459272,,0.22519957091448442,1.7306397770935635,0.0624637892645485,0.06510109791778168,1.7963385581970215,0.0,0.0,0.06510109791778168
4,0.3295574056039942,0.4008335004437645,0.06230107242665669,,0.1081091349225233,1.6703412424219717,0.04851134585788344,0.013006157863258136,1.78232258239595,0.0,0.0,0.013006157863258136,0.050169638797359646,,0.21878303756129067,1.7118904410668139,0.06498834216650927,0.06511046962355668,1.7815552994890034,0.0,0.0,0.06511046962355668
